Salisbury	salisbury	NP1	Z1mf	0	04:01:01	ZA01		Z2	04:01:02	ZA02	
,	PUNC	YCOM		0				PUNC	NULL	NULL	
near	near	RL		0	02:06:10:02 01:14:08:02-02	AW:09 AN:08:a		N3:3-	01:14:05:12-03	AN:05:l	
unto	unto	II		0			Grammatical	Z5	04:03	ZC	
the	the	AT		0			Grammatical	Z5	04:03	ZC	
village	village	NN1		0	03:02:07:01:04:05 01:05:19:05:08-03:10:01	AZ:06:d:01:d AE:14:h	collectively	M7	03:02:06:04:03-01	AZ:05	
called	call	VVN		0	03:04:02:01-11 03:09:14:02:02	BB:02:a BG:14:b:02	call	Q2:2	01:09:09:02:04:04-11	AI:15:d:04	
Amisbery	amisbery	NN1		0				Z99	NULL	04:10	
:	PUNC	YSTP		0				PUNC	NULL	NULL	
</P>	XMLCODE	NULL		0				Z99	NULL	04:10	
<P>	XMLCODE	NULL		0				Z99	NULL	04:10	
This	this	DD1		0				Z8	04:03	ZC	
opinion	opinion	NN1	X2:1/A5 X6+	0	02:01:13:03-02 02:01:13:03:03	AR:45:e AR:45:e		X2:1	02:01:13:03	AR:45:e	
of	of	IO		0			Grammatical	Z5	04:03	ZC	
Polydore	polydore	NN1		0				Z99	NULL	04:10	
is	be	VBZ		0	01:16:01:04 04:03	AP:01:d ZC	Grammatical	Z5	01:11:01:07	AK:01:g	
grounded	ground	VVN		0	01:14:05:08-19:02 01:14:05:08:02-27	AN:05:h AN:05:h:02	ground/initiate	A5:2+	03:07:02-08	BE:02	
(	PUNC	YBL		0				PUNC	NULL	NULL	
as	as	CSA		0	01:16:01:09-01	AP:01:i	Grammatical	Z5	04:03	ZC	
I	i	PPIS1		0			Pronoun	Z8mf	04:06	ZF	
conceive	conceive	VV0	B1%	0	02:01:07:04-03 02:01:13:03	AR:11 AR:45:e		X2:1	02:01:07:04	AR:11	
)	PUNC	YBR		0				PUNC	NULL	NULL	
upon	upon	II		0			Grammatical	Z5	04:03	ZC	
no	no	AT		0				Z6	04:04	ZD	
great	great	JJ	A11:1+ N3:2+	0	01:12:02:04:01 02:03:01:06	AL:02:d:01 AT:04	Large	A5:1+	02:02:08-06	AS:10	
likelihood	likelihood	NN1		0	02:01:13:08:10 01:16:01:09-12	AR:48:c AP:01:i	likelihood	A7	01:16:04:14-02	AP:04:u	
:	PUNC	YSTP		0				PUNC	NULL	NULL	
For	for	IF		0			Grammatical	Z5	04:03	ZC	
,	PUNC	YCOM		0				PUNC	NULL	NULL	
should	shall	VM	A7+	0	03:06:01 01:13:08:05-03:01	BD:01 AM:08:d	Grammatical	S6+	04:03	ZC	
the	the	AT		0			Grammatical	Z5	04:03	ZC	
British	british	JJ	Z2/S2mfnc	0	04:01:02	ZA02		Z2	04:01:02	ZA02	
Nobles	nobles	NP2		0				Z99	NULL	04:10	
,	PUNC	YCOM		0				PUNC	NULL	NULL	
far	far	RR	N3:3+ X9:2+	0	01:15:05:01-02 01:12:01:01-01	AO:06:a AL:01:a		A13:3	01:16:01:06-01	AP:01:f	
inferior	inferior	JJ	A5:1--	0	01:01:10:05:03:03 01:02:03:06-01	AA:10:e:01 AB:17	Inferior	S7:1--	02:03:03	AT:09	inferiour
to	to	II		0			Grammatical	Z5	04:03	ZC	
A:	a:	NP1		0				Z99	NULL	04:10	
Ambrosius	ambrosius	NP1		0				Z99	NULL	04:10	
,	PUNC	YCOM		0				PUNC	NULL	NULL	
in	in	II		0			Grammatical	Z5	04:03	ZC	
honour	honour	NN1		0	02:02:09:05:06 03:01:06:01:02-02	AS:13:c:01 AY:06:a:02	Honour	G2:2+	02:02:09:05:05-03	AS:13:c	
,	PUNC	YCOM		0				PUNC	NULL	NULL	
and	and	CC		0				Z5	04:03	ZC	
dignity	dignity	NN1		0	03:01:06:01:02-01 03:01:06:01:02	AY:06:a:02 AY:06:a:02	dignity	S7:2+	01:01:10:04:03-04:05:10:01	AA:10:d:01	
,	PUNC	YCOM		0				PUNC	NULL	NULL	
be	be	VBI		0	01:16:01:04 04:03	AP:01:d ZC	Grammatical	Z5	01:11:01:07	AK:01:g	
buried	bury	VVN	L1-	0	02:01:11:04:01-01 03:01:04:06:02	AR:35 AY:04:f:02	Seclude	A10-	01:12:05:03:05-02:01	AL:05:c:05	
in	in	II	B5-	228:2:1			Grammatical	altogether	04:03	ZC	
the	the	AT	B5-	228:2:2			Grammatical	altogether	04:03	ZC	
Churchyard	churchyard	NN1		0	03:08:05:02-08 03:08:05:02-08:01	BF:25 BF:25	churchyard	H3/S9	01:02:04:05:01:02-01	AB:18:e:01	
of	of	IO		0			Grammatical	Z5	04:03	ZC	
a	a	AT1		0			Grammatical	Z5	04:03	ZC	
Monastery	monastery	NN1		0	03:08:03:06-03	BF:23:e	Monastery/convent	S9/H1	03:08:05:05:02	BF:25:d:01	
,	PUNC	YCOM		0				PUNC	NULL	NULL	
and	and	CC		0				Z5	04:03	ZC	
a	a	AT1		0			Grammatical	Z5	04:03	ZC	
Sepulchre	sepulchre	NP1		0				H1/L1-	NULL	04:10	
assigned	assign	VVD	S7:1+	0	03:04:08:03 03:05:18	BB:08:c BC:15	assign/allot	A9-	02:06:12:03-13	AW:11:c	
for	for	IF		0			Grammatical	Z5	04:03	ZC	
Ambrosius	ambrosius	NP1		0				Z99	NULL	04:10	
himself	himself	PPX1		0				Z8m	04:06	ZF	
in	in	II	B5-	229:2:1			Grammatical	altogether	04:03	ZC	
the	the	AT	B5-	229:2:2			Grammatical	altogether	04:03	ZC	
open	open	JJ	S1:2:1+ X6-	0				A10+	01:12:05:04	AL:05:d	
fields	field	NN2	W3 M7	0	01:01:04:04:03-01 02:01:12:03-07	AA:03:g AR:36:c		F4	02:01:05:04-09	AR:06:a	
?	PUNC	YQUE		0				PUNC	NULL	NULL	
Should	should	VM	A7+	0	02:05:02-04 01:15:21:03-11	AV:01:b AO:22:b	shall/should	S6+	03:10-01	BH	
that	that	DD1		0	04:03	ZC	Pronoun	Z8	04:06	ZF	
Christian	christian	JJ		0				S9	04:10	ZZ	
King	king	NN1		0	03:04:06:13:03:01 03:01:06:01:02:01-02:02	BB:06:h:03:a AY:06:a:02:a	King	S7:1+/S2:2m	01:17:04:01-01	AQ:04:a	
,	PUNC	YCOM		0				PUNC	NULL	NULL	
who	who	PNQS		0				Z8	04:06	ZF	
had	have	VHD		0			Grammatical	Z5	04:03	ZC	
accomplished	accomplish	VVN	X9:2+	0	01:13-02 01:15:06	AM AO:07		X9:1+	03:10-07	BH	
so	so	RG		230:2:1	01:16:04:02:02-01 01:16:04:04-07:04	AP:04:k	M	N5	01:16:04:02:02-04	AP:04:i:02	
many	many	DA2		230:2:2	01:16:04:02:02-01 01:16:04:04-07:04	AP:04:k	M	N5	01:16:04:02:02-04	AP:04:i:02	
great	great	JJ	A11:1+ N3:2+	0	01:12:02:04:01 02:03:01:06	AL:02:d:01 AT:04	Large	A5:1+	02:02:08-06	AS:10	
achievements	achievement	NN2		0	01:15:02-13:03 01:15:07	AO:02 AO:08	exceptional/remarkable	X9:2+	01:15:16:02-14:02:06	AO:17:b	atchievements
victoriously	victoriously	RR		0	01:15:16:02-05	AO:17:b		Z99	03:03:03	BA:03	
against	against	II		0			Grammatical	Z5	04:03	ZC	
the	the	AT		0			Grammatical	Z5	04:03	ZC	
Pagans	pagan	NN2		0	03:08:01:06:02-03 03:06:05:07:02:04-06	BF:04:b BD:05:g:02:d	person	S9/S2mf	03:08:02:02:03-02	BF:22:b:03	
,	PUNC	YCOM		0				PUNC	NULL	NULL	
enemies	enemy	NN2		0	03:03:15-02 01:15:11:04-06	BA:14 AO:12:d	Enemy	S1:2:1-/S2mfc	02:04:14:06	AU:32:a	
to	to	II		0			Grammatical	Z5	04:03	ZC	
Christ	christ	NP1	Z4	0	04:02	ZB	Discourse	Z1m	04:01:01	ZA01	
?	PUNC	YQUE		0				PUNC	NULL	NULL	
Caused	cause	VVN		0	01:11:03-10 02:05:06-03:07	AK:03 AV:05	impel/prompt	A2:2	01:11:03	AK:03	
Churches	church	NN2	S9c	0	03:08:01:05:01 03:08:03:05-02	BF:03:a BF:23:d	collective	S9/H1c	03:08:01:24-08	BF:21	
to	to	TO		0			Grammatical	Z5	04:03	ZC	
be	be	VBI		0	01:16:01:04 04:03	AP:01:d ZC	Grammatical	Z5	01:11:01:07	AK:01:g	
repaired	repair	VVN	S8+/A1:1:2- M1	0	03:11:06:02:15 01:03:03:01:01-03	BI:06:b:01 AC:02:a	Mend/repair	A5:1+/A2:1	01:14:05:04	AN:05:d	
,	PUNC	YCOM		0				PUNC	NULL	NULL	
which	which	DDQ		0	04:06 04:03	ZF ZC	Pronoun	Z8	01:16:01-16	AP:01	
the	the	AT		0			Grammatical	Z5	04:03	ZC	
Barbarism	barbarism	NN1	E3-	0	03:01:03:02:01 03:01:03:02:01-01	AY:03:b:01 AY:03:b:01	Inelegance	G2:2-	03:13:03:04:05:10	BK:06:e:10	
of	of	IO		0			Grammatical	Z5	04:03	ZC	
the	the	AT		0			Grammatical	Z5	04:03	ZC	
Saxons	saxon	NN2	T1:1:1/S2mf	0				Z2/S2mf	04:01:02	ZA02	
had	have	VHD		0			Grammatical	Z5	04:03	ZC	
destroyed	destroy	VVN		0	01:11:02:02:01-08 01:02:04:04:06-01	AK:02:b:01 AB:18:d:04	Destroy	A1:1:2	01:11:02:02	AK:02:b	
?	PUNC	YQUE		0				PUNC	NULL	NULL	
pulled	pull	VVD	M2 S8- Q2:2	231:2:1	01:03:01-09 01:07:04-19	AC:01:a AG:03	M	A1:1:2	01:11:02:02:01-08	AK:02:b:01	
down	down	RP	M2 S8- Q2:2	231:2:2	01:03:01-09 01:07:04-19	AC:01:a AG:03	M	A1:1:2	01:11:02:02:01-08	AK:02:b:01	
and	and	CC		0				Z5	04:03	ZC	
demolished	demolish	VVN	F1	0	01:07:01:27:01 01:10:10:02-03	AG:01:x:01 AJ:10:b	Eat	A1:1:2	01:11:02:02:01-08	AK:02:b:01	
idolatrous	idolatrous	JJ		0			Pagan	Z99	03:08:01:06:02	BF:04:b	
places	place	NN2	H1 A1:2	0	01:12:04:01-07	AL:04:a	Place	M7	01:12:04	AL:04	
of	of	IO		0			Grammatical	Z5	04:03	ZC	
the	the	AT		0			Grammatical	Z5	04:03	ZC	
Heathen	heathen	JJ		0			Pagan	S9	03:08:01:06:02	BF:04:b	
,	PUNC	YCOM		0				PUNC	NULL	NULL	
and	and	CC		0				Z5	04:03	ZC	
(	PUNC	YBL		0				PUNC	NULL	NULL	
as	as	CSA		0	01:16:01:09-01	AP:01:i	Grammatical	Z5	04:03	ZC	
is	be	VBZ	Z5	0	01:16:01:04 04:03	AP:01:d ZC	Grammatical	A3+	01:11:01:07	AK:01:g	
more	more	RGR		0	01:16:06:03-02	AP:06:a	more/further	A13:3	01:16:06:05:01-02:03	AP:06:c:01	
probable	probable	JJ		0	03:06:01:03:01 02:01:13:08:10-01	BD:01:c:01 AR:48:c	Faithful/trustworthy	A7+	02:01:13:08:10	AR:48:c	
)	PUNC	YBR		0				PUNC	NULL	NULL	
rather	rather	RR	E2++	0	04:02	ZB		Z4	02:05:01:01:01-03	AV:01:a	
,	PUNC	YCOM		0				PUNC	NULL	NULL	
then	then	RT	Z5 T1:2	0	01:11:03:06 01:13:03-04	AK:03:f AM:03	Consequently	N4	01:13:08:05:02-02	AM:08:d:01	
erected	erect	VVN	H1 A1:1:1	0	01:12:05:26:01 01:12:05:14-04:02	AL:05:w AL:05:n		M2	01:12:05:14-04	AL:05:n	
by	by	II		0			Grammatical	Z5	04:03	ZC	
him	he	PPHO1		0			Pronoun	Z8m	04:06	ZF	
,	PUNC	YCOM		0				PUNC	NULL	NULL	
whilst	whilst	CS		0				Z5	04:03	ZC	
living	live	VVG	L1+	0	01:02 03:02	AB:01 AZ	Live	H4	01:02	AB:01	
,	PUNC	YCOM		0				PUNC	NULL	NULL	
to	to	II		0			Grammatical	Z5	04:03	ZC	
others	other	NN2		0	02:01:15:05:01-04:08 01:16:06:05:01-06:01	AR:53:c AP:06:c:01		A6:1-/Z8	01:16:01:06-09	AP:01:f	
,	PUNC	YCOM		0				PUNC	NULL	NULL	
or	or	CC		0				Z5	04:03	ZC	
by	by	II		0			Grammatical	Z5	04:03	ZC	
others	other	NN2		0	02:01:15:05:01-04:08 01:16:06:05:01-06:01	AR:53:c AP:06:c:01		A6:1-/Z8	01:16:01:06-09	AP:01:f	
,	PUNC	YCOM		0				PUNC	NULL	NULL	
to	to	II		0			Grammatical	Z5	04:03	ZC	
his	his	APPGE		0	04:06	ZF	his/her	Z8m	02:06:01-03:03:01	AW:01	
memory	memory	NN1	X2:2+ S7:2+	0	01:16:04:16:01-05 02:01:11:02:01-04	AP:04:v:01 AR:35:c	Memory	X2	02:01:11	AR:35	
after	after	II		0			Grammatical	Z5	04:03	ZC	
dead	dead	JJ	X5:2- A4:2+	0	01:13:08:04-11 01:01:05:01:01	AM:08:c AA:04:a	Dead	L1-	01:02:04:01	AB:18:a	
,	PUNC	YCOM		0				PUNC	NULL	NULL	
the	the	AT		0			Grammatical	Z5	04:03	ZC	
very	very	RG		0	01:16:06:03:01-10:01	AP:06:a:01	very	A13:3	01:16:06:03:01-06	AP:06:a:01	
first	first	MD		0			Number	N4	01:16:04	AP:04	
that	that	CST		0				Z8	04:03	ZC	
began	begin	VVD		0	01:15:03:02 01:16:03:03:02	AO:04 AP:03:c:02	Begin	T2+	02:07:03-18	AX:03	
to	to	TO		0			Grammatical	Z5	04:03	ZC	
deface	deface	VVI		0	02:04:20:03-03 02:02:19:02	AU:40:b AS:22:a	abash	A1:1:2	03:06:05:01:01	BD:05:a:01	
this	this	DD1		0				Z8	04:03	ZC	
Heathenish	heathenish	JJ		0	02:03:02:18 02:03:02:15	AT:08 AT:06:a	Pagan	Z99	03:08:01:06:02	BF:04:b	
sacred	sacred	JJ	S7:2+	0	03:08:04:08:04:01 03:08:01:22-03	BF:24:h:03 BF:19		S9	02:03:04-04	AT:14	
structure	structure	NN1	H1 S7:1	0	01:16:07:05-05 01:02:02:01	AP:07:e AB:06	Organism	O4:1	01:16:07:05-09	AP:07:e	
,	PUNC	YCOM		0				PUNC	NULL	NULL	
(	PUNC	YBL		0				PUNC	NULL	NULL	
for	for	IF		0			Grammatical	Z5	04:03	ZC	
,	PUNC	YCOM		0				PUNC	NULL	NULL	
though	though	CS		0				Z5	04:03	ZC	
a	a	AT1		0			Grammatical	Z5	04:03	ZC	
Roman	roman	NN1	T1:1:1/S2mf	0				Z2/S2mf	04:01:02	ZA02	
,	PUNC	YCOM		0				PUNC	NULL	NULL	
yet	yet	RR		0	01:13:08:06-04 01:13:08:03-06	AM:08 AM:08:b		T1:1:2	02:02:06:01:03-08	AS:05:b	
a	a	AT1		0			Grammatical	Z5	04:03	ZC	
Christian	christian	JJ		0				S9	04:10	ZZ	
,	PUNC	YCOM		0				PUNC	NULL	NULL	
and	and	CC		0				Z5	04:03	ZC	
zeal	zeal	NN1		0	02:05:03:01-05 02:01:13:03:05:01-03	AV:02:a AR:45:f	Zeal/enthusiasm	X5:2+	02:04:05	AU:04	
to	to	II		0			Grammatical	Z5	04:03	ZC	
true	true	JJ	A5:4+	0	03:13:03:04:07:04:01-03 01:01:11:02:07-12	BK:06:g:03 AA:11:g		A5:2+	01:12:06-02:01	AL:06	
Religion	religion	NN1		0	03:08:01:05:01 02:01:14:08:02	BF:03:a AR:51	Religion	S9	03:08:01:05	BF:03	
,	PUNC	YCOM		0				PUNC	NULL	NULL	
might	might	VM		0				A7+	02:01:13:08:09	AR:48:c	
,	PUNC	YCOM		0				PUNC	NULL	NULL	
no	no	RR21		232:2:1			M	A7+	02:01:13:08:11:01:01	AR:49	
doubt	doubt	RR22		232:2:2			M	A7+	02:01:13:08:11:01:01	AR:49	
,	PUNC	YCOM		0				PUNC	NULL	NULL	
cause	cause	VV0		0	01:11:03-10 02:05:06-03:07	AK:03 AV:05	impel/prompt	A2:2	01:11:03	AK:03	
him	he	PPHO1		0			Pronoun	Z8m	04:06	ZF	
dispense	dispense	VV0	B3	0	02:06:11:01-09 01:15:09:02:01-08:01	AW:10 AO:10:b:01	dispense	A9-	01:03:03:13-03	AC:02:j	
with	with	IW		0			Grammatical	Z5	04:03	ZC	
ruining	ruine	VVG		0				Z99	04:10	ZZ	
idolatrous	idolatrous	JJ		0			Pagan	Z99	03:08:01:06:02	BF:04:b	
Temples	temple	NN2	B1	0	03:08:05:03:01-11 01:05:11:02:01-01:01	BF:25:b:01 AE:07	Temple	S9/H1	03:08:05:03:01	BF:25:b:01	
though	though	CS		0				Z5	04:03	ZC	
formerly	formerly	RR		0	01:13:08:04:03 01:13:08:05:03:01	AM:08:c:02 AM:08:d:02	Earlier/before/formerly	T1:1:1	01:13:08:04	AM:08:c	
built	build	VVN	A1:1:1 A5:1+/A2:1	0	03:11:06:04 03:11:06:04	BI:06:d BI:06:d	Build	H1	01:05:02-01	AE	
,	PUNC	YCOM		0				PUNC	NULL	NULL	
and	and	CC		0				Z5	04:03	ZC	
consecrated	consecrate	VVN	A9-	0	03:04:07:04-20:07 01:15:02:03-06:02:01	BB:07:d AO:02:b		S9	03:08:04:08:04:01	BF:24:h:03	
to	to	II		0			Grammatical	Z5	04:03	ZC	
false	false	JJ	A5:4- G2:2-	0	01:03:03:06:15 01:05:19:06:02:10-13	AC:02:f AE:14:j:05	Prosthetic	A5:2-	01:06:12-03	AF	
Gods	god	NN2		0	01:17:04-09 01:17:04	AQ:04 AQ:04	idol	S9	01:17:04:01-18	AQ:04:a	
by	by	II		0			Grammatical	Z5	04:03	ZC	
his	his	APPGE		0	04:06	ZF	his/her	Z8m	02:06:01-03:03:01	AW:01	
seduced	seduced	JJ		0	02:05:06:02-07:01 02:03:05:09-01	AV:05 AT:15:e	seduced	Z99	03:06:05:07:02:02-06	BD:05:g:02:b	
Ancestors	ancestor	NN2	N4	0	01:02:02:03:18-01 03:01:01:03:10	AB:08:g AY:01:e:10	ancestor	S4/T1:1:1	01:02:02:03:17:03-23	AB:08:f:02	Auncestors
)	PUNC	YBR		0				PUNC	NULL	NULL	
should	shall	VM	A7+	0	03:06:01 01:13:08:05-03:01	BD:01 AM:08:d	Grammatical	S6+	04:03	ZC	
he	he	PPHS1		0				Z8m	04:06	ZF	
,	PUNC	YCOM		0				PUNC	NULL	NULL	
I	i	PPIS1		233:2:1			Discourse	Z4	04:02	ZB	
say	say	VV0		233:2:2			Discourse	Z4	04:02	ZB	
,	PUNC	YCOM		0				PUNC	NULL	NULL	
be	be	VBI		0	01:16:01:04 04:03	AP:01:d ZC	Grammatical	Z5	01:11:01:07	AK:01:g	
buried	bury	VVN	L1-	0	01:02:04:05:01-01 01:12:05:03:05-02:01	AB:18:e:01 AL:05:c:05	Bury/entomb	A10-	01:02:04:05:01	AB:18:e:01	
Pagan-like	pagan-like	JJ		0				Z99	NULL	04:10	
,	PUNC	YCOM		0				PUNC	NULL	NULL	
in	in	II		0			Grammatical	Z5	04:03	ZC	
unsanctified	unsanctified	JJ		0			Unholy	Z99	03:08:01:22:03	BF:19:c	
,	PUNC	YCOM		0				PUNC	NULL	NULL	
unhallowed	unhallowed	JJ		0	03:08:01:22:03 03:08:01:22-06	BF:19:c BF:19	Impious	Z99	03:08:01:23:04	BF:20:c	
ground	ground	NN1	W3 M7	0	01:11:03:01-01	AK:03:a	Ground	M6	01:01:04:01	AA:03	
,	PUNC	YCOM		0				PUNC	NULL	NULL	
and	and	CC		0				Z5	04:03	ZC	
others	other	NN2		0	02:01:15:05:01-04:08 01:16:06:05:01-06:01	AR:53:c AP:06:c:01		A6:1-/Z8	01:16:01:06-09	AP:01:f	
far	far	RG	N3:3+ X9:2+	0	01:15:05:01-02 01:12:01:01-01	AO:06:a AL:01:a		A13:3	01:16:01:06-01	AP:01:f	
less	less	RGR		0	01:16:06:07-12	AP:06:d		A13:6	02:07:06:20-02	AX:24	lesse
eminent	eminent	JJ		0	01:12:02:04:06-05 01:12:03:08:01	AL:02:d:06 AL:03:h:01	Famous/eminent	X9:1+	02:02:09:05:03:01	AS:13:a:01	
,	PUNC	YCOM		0				PUNC	NULL	NULL	
less	less	RGR		0	01:16:06:07-12	AP:06:d		A13:6	02:07:06:20-02	AX:24	lesse
conspicuous	conspicuous	JJ		0	01:09:08:11-13:05 02:02:08-16	AI:14:i AS:10	strikingly	A11:2+	03:09:02:01-01	BG:02	
,	PUNC	YCOM		0				PUNC	NULL	NULL	
in	in	II		0			Grammatical	Z5	04:03	ZC	
more	more	RGR		0	01:16:06:03-02	AP:06:a	more/further	N5++	01:16:06:05:01-02:03	AP:06:c:01	
noble	noble	JJ	S7:1+ O4:2+	0	03:01:06:01-06:01 01:02:03:14-01:08	AY:06:a AB:17	Noble	G2:2+	03:01:06:01	AY:06:a	
,	PUNC	YCOM		0				PUNC	NULL	NULL	
and	and	CC		0				Z5	04:03	ZC	
sacred	sacred	JJ	S7:2+	0	01:15:15-06:03:01 01:15:15-06:04	AO:16 AO:16	inviolable	S9	03:01:06:01:03:01-02:01	AY:06:a:03:a	
places	place	NN2	H1 A1:2	0	01:12:04:01-07	AL:04:a	Place	M7	01:12:04	AL:04	
?	PUNC	YQUE		0				PUNC	NULL	NULL	
It	it	PPH1		0				Z8	04:06	ZF	
could	can	VM		0	01:15:22	AO:23		A7+	02:01:13:08:09	AR:48:c	
never	never	RR		0	01:16:06:07-16	AP:06:d	never	T1/Z6	01:13:10:01-03	AM:10:b	
be	be	VBI	Z5	0	01:16:01:04 04:03	AP:01:d ZC	Grammatical	A3+	01:11:01:07	AK:01:g	
:	PUNC	YSTP		0				PUNC	NULL	NULL	
Neither	neither	RR		0				Z6	04:04	ZD	
reason	reason	NN1	X2:1	0	02:01:08:03	AR:19	Cause/reason	A2:2	01:11:03:01	AK:03:a	
of	of	IO		0			Grammatical	Z5	04:03	ZC	
State	state	NN1	O4:1	0	03:04:06:16	BB:06:j	State/condition	G1:1c	01:11:01:07	AK:01:g	
,	PUNC	YCOM		0				PUNC	NULL	NULL	
nor	nor	CC		0				Z6	04:04	ZD	
fervour	fervour	NN1		0	01:10:03:03:02-14 01:10:03:03:02:02-10	AJ:03:c:02 AJ:03:c:02:b	Ardour/fervour	X5:2+	02:04:06:01	AU:04	fervor
of	of	IO		0			Grammatical	Z5	04:03	ZC	
piety	piety	NN1	S9	0	01:15:21:04:02:01-09:01 02:04:13:05-03:04	AO:22:c:02 AU:27:d	Piety	G2:2+	03:08:01:23	BF:20	
,	PUNC	YCOM		0				PUNC	NULL	NULL	
in	in	II		0			Grammatical	Z5	04:03	ZC	
those	those	DD2		0				Z8	04:03	ZC	
more	more	DAR		0	01:04:04:10 01:12:02:04:01-03	AD:03 AL:02:d:01	Senior	N5++	02:02:08-07	AS:10	
scrupulous	scrupulous	JJ	G2:2+	0	02:01:12:08:02:01-06 02:01:12:08:02:01-05	AR:38:a AR:38:a		A1:3+	01:15:20:07-07:04	AO:21:g	
times	time	NNT2	T1:2 T1:3	0	01:13:03 01:13-03	AM:03 AM	Time	T1	01:13	AM	
,	PUNC	YCOM		0				PUNC	NULL	NULL	
could	can	VM		0	01:15:22	AO:23		A7+	02:01:13:08:09	AR:48:c	
ever	ever	RR	N6+++ A13	0	01:13:03-09 01:13:10-04	AM:03 AM:10	Eternally/endlessly	T1:1	01:13:02:01	AM:02:a	
admit	admit	VVI	B3 A1:8+	0	02:01:13:08:09 01:12-06	AR:48:c AL	Accept/receive/admit	Q2:2	02:07:06:14	AX:23	
thereof	thereof	RR		0	04:06	ZF		Z8	01:11:03:02-03	AK:03:b	
:	PUNC	YSTP		0				PUNC	NULL	NULL	
</P>	XMLCODE	NULL		0				Z99	NULL	04:10	
<P>	XMLCODE	NULL		0				Z99	NULL	04:10	
Had	had	VHD	Z5 A2:2	0				A9+	04:10	ZZ	
Polydore	polydore	NP1		0				Z99	NULL	04:10	
,	PUNC	YCOM		0				PUNC	NULL	NULL	
or	or	CC		0				Z5	04:03	ZC	
any	any	DD		0	01:16:06-03 01:16:02:01-10:06:01	AP:06 AP:02:a	some/any	N5:1+	01:16:04:01-10	AP:04:a	
other	other	JJ		0	01:16:06:05:01-04:03 01:16:01:06-09	AP:06:c:01 AP:01:f	different/other/further	A6:1-	01:16:01:06-08	AP:01:f	
,	PUNC	YCOM		0				PUNC	NULL	NULL	
told	tell	VVD	S7:1+/Q2:2 X3	0	01:15:01-04 01:15:01	AO:01 AO:01		Q2:1	03:13:03:04:07:04	BK:06:g:03	
us	we	PPIO2		0			Pronoun	Z8	04:06	ZF	
some	some	DD	Z5	0	01:16:02:01-10:07:01 01:16:06-03:01	AP:02:a AP:06	some/any	N5	01:16:06-03	AP:06	
Pagan-Saxon-Commander	pagan-saxon-commander	NP1		0				Z99	NULL	04:10	
lay	lie	VVD	M1 L2	0	01:12:05:26:08 01:12:04:01	AL:05:w:04 AL:04:a		M2	02:01:12:08:06	AR:41	
there	there	RL	T1:2	0	01:12:04:02-03:02 01:11:01:07:01-05	AL:04:b AK:01:g:01	there	M6	01:12:04:02-03	AL:04:b	
entombed	entomb	VVD		0	01:12:05:03:05:01-11:02:02 02:01:11:05-11	AL:05:c AR:35:f	Bury/entomb	Z99	01:02:04:05:01	AB:18:e:01	intombed
,	PUNC	YCOM		0				PUNC	NULL	NULL	
't	it	PPH1		0				Z8	04:06	ZF	
would	will	VM		0			Grammatical	A7+	04:03	ZC	
have	have	VHI		0			Grammatical	Z5	04:03	ZC	
carried	carry	VVN	A9+ Q4	0	01:12:05:01:01 01:12:05:09-04	AL:05:a AL:05:i	carry	M2	01:09:09:02:01-02	AI:15:a	
a	a	AT1		0			Grammatical	Z5	04:03	ZC	
show	show	NN1	K4 S1:1:1	0			Appearance/aspect	A8	01:09:08:10:03	AI:14:h:03	shew
of	of	IO		0			Grammatical	Z5	04:03	ZC	
much	much	DA1	I1:3+	0	01:04:04:06 01:12:02:04:01	AD:03:f AL:02:d:01	Adult/mature	N5+	01:16:06:03-02	AP:06:a	
more	more	DAR		0	01:04:04:10 01:12:02:04:01-03	AD:03 AL:02:d:01	Senior	N5++	02:02:08-07	AS:10	
credit	credit	NN1	A5:1+ X2:1	0	03:12:20:03-03 03:12:20:03-02	BJ:01:y:03 BJ:01:y:03	point/credit	I1:1	03:07:05:03-12:01	BE:05:c	
,	PUNC	YCOM		0				PUNC	NULL	NULL	
and	and	CC		0				Z5	04:03	ZC	
the	the	AT		0			Grammatical	Z5	04:03	ZC	
ancient	ancient	JJ		0	01:13:08:04:04-06 01:13:08:04:04-03	AM:08:c:03 AM:08:c:03	Old	T3++	01:13:08:04:04	AM:08:c:03	
custom	custom	NN1	S1:1:1 I2:2	0	03:01:03:01-02 01:15:21:03-06	AY:03:a AO:22:b	custom/patronage	A6:2+	03:12:11-15	BJ:01:i	custome
of	of	IO		0			Grammatical	Z5	04:03	ZC	
that	that	DD1		0	04:03	ZC	Pronoun	Z8	04:06	ZF	
Peoples	people	NN2		0	01:04:03 03:01:06:02	AD:02 AY:06:b	People	S2mf	01:04	AD	
burying	bury	VVG	L1-	0	01:02:04:05:01-01 01:12:05:03:05-02:01	AB:18:e:01 AL:05:c:05	Bury/entomb	A10-	01:02:04:05:01	AB:18:e:01	
their	their	APPGE		0	04:06	ZF	their	Z8	02:06:01-03:03:03	AW:01	
dead	dead	JJ	X5:2- A4:2+	0	01:14:09 01:01:05:01:01	AN:09 AA:04:a	Dead	L1-	01:02:04:01	AB:18:a	
might	might	VM		0				A7+	02:01:13:08:09	AR:48:c	
have	have	VHI		0			Grammatical	Z5	04:03	ZC	
been	be	VBN		0	01:16:01:04 04:03	AP:01:d ZC	Grammatical	Z5	01:11:01:07	AK:01:g	
